"Horizontal_mean_delta_l","Horizontal_mean_delta_r","Horizontal_mean_geschwindigkeit_l","Horizontal_mean_geschwindigkeit_r","Horizontal_mean_geschwindigkeit_m","Horizontal_max_delta_l","Horizontal_max_delta_r","Horizontal_max_geschwindigkeit_l","Horizontal_max_geschwindigkeit_r","Horizontal_max_geschwindigkeit_m","Horizontal_min_delta_l","Horizontal_min_delta_r","Horizontal_min_delta_m","Horizontal_min_geschwindigkeit_l","Horizontal_min_geschwindigkeit_r","Horizontal_min_geschwindigkeit_m","Horizontal_standardabweichung_delta_l","Horizontal_standardabweichung_geschwindigkeit_l","Horizontal_standardabweichung_geschwindigkeit_r","Horizontal_standardabweichung_geschwindigkeit_m","Horizontal_varianz_delta_l","Horizontal_varianz_geschwindigkeit_r","Horizontal_tendenz_l","Horizontal_tendenz_r","Horizontal_tendenz_m","Horizontal_Kovarianz_blick_x","Horizontal_Kovarianz_blick_y","Horizontal_links_verhaeltnis_x","Horizontal_rechts_verhaeltnis_x","Horizontal_sacc_m","Horizontal_sacc_rate_m","Horizontal_sacc_l","Liegende_8_langsam_mean_delta_l","Liegende_8_langsam_mean_geschwindigkeit_l","Liegende_8_langsam_mean_geschwindigkeit_r","Liegende_8_langsam_mean_geschwindigkeit_m","Liegende_8_langsam_max_delta_l","Liegende_8_langsam_max_delta_r","Liegende_8_langsam_max_geschwindigkeit_l","Liegende_8_langsam_max_geschwindigkeit_r","Liegende_8_langsam_max_geschwindigkeit_m","Liegende_8_langsam_min_delta_l","Liegende_8_langsam_min_delta_r","Liegende_8_langsam_min_delta_m","Liegende_8_langsam_min_geschwindigkeit_l","Liegende_8_langsam_min_geschwindigkeit_r","Liegende_8_langsam_min_geschwindigkeit_m","Liegende_8_langsam_standardabweichung_delta_l","Liegende_8_langsam_standardabweichung_geschwindigkeit_l","Liegende_8_langsam_standardabweichung_geschwindigkeit_r","Liegende_8_langsam_standardabweichung_geschwindigkeit_m","Liegende_8_langsam_varianz_delta_l","Liegende_8_langsam_tendenz_l","Liegende_8_langsam_Kovarianz_blick_x","Liegende_8_langsam_Kovarianz_blick_y","Liegende_8_langsam_links_verhaeltnis_x","Liegende_8_langsam_rechts_verhaeltnis_x","Liegende_8_langsam_sacc_m","Liegende_8_langsam_sacc_rate_m","Liegende_8_langsam_sacc_l","Liegende_8_schnell_mean_delta_l","Liegende_8_schnell_mean_delta_r","Liegende_8_schnell_mean_geschwindigkeit_l","Liegende_8_schnell_mean_geschwindigkeit_r","Liegende_8_schnell_mean_geschwindigkeit_m","Liegende_8_schnell_max_delta_l","Liegende_8_schnell_max_delta_r","Liegende_8_schnell_max_delta_m","Liegende_8_schnell_max_geschwindigkeit_l","Liegende_8_schnell_max_geschwindigkeit_r","Liegende_8_schnell_max_geschwindigkeit_m","Liegende_8_schnell_min_delta_l","Liegende_8_schnell_min_delta_r","Liegende_8_schnell_min_delta_m","Liegende_8_schnell_min_geschwindigkeit_l","Liegende_8_schnell_min_geschwindigkeit_r","Liegende_8_schnell_min_geschwindigkeit_m","Liegende_8_schnell_standardabweichung_delta_l","Liegende_8_schnell_standardabweichung_geschwindigkeit_l","Liegende_8_schnell_standardabweichung_geschwindigkeit_r","Liegende_8_schnell_varianz_delta_l","Liegende_8_schnell_tendenz_l","Liegende_8_schnell_tendenz_r","Liegende_8_schnell_tendenz_m","Liegende_8_schnell_Kovarianz_blick_x","Liegende_8_schnell_Kovarianz_blick_y","Liegende_8_schnell_links_verhaeltnis_x","Liegende_8_schnell_rechts_verhaeltnis_x","Liegende_8_schnell_sacc_m","Liegende_8_schnell_sacc_l"
55.9813892024,48.6849438872,8.535151E-4,7.765491E-4,7.679794E-4,564.3040709713,572.457016801,0.0614239715,0.0480006601,0.0625929374,3.3971636604,0.9846061941,0.4051950975,1.54161700265264E-5,3.20137798526935E-6,1.56578352531833E-5,76.7080533074,0.0030908,0.0027267392,0.0031166797,5884.1254422042,7.43510644092717E-6,-1.0,-1.0,-1.0,76336.2212311648,10139.6762417767,0.9832460733,0.9832460733,287.0,412.0,334.0,46.2436856474,6.533545E-4,7.300157E-4,6.806765E-4,532.5232608231,571.1102459624,0.0645919308,0.0724028241,0.0717939396,0.5231875708,0.3061556956,0.2712054841,-4.21E-7,-7.30466247339247E-7,-3.61760184597527E-7,77.0900403884,0.0028188518,0.0039907275,0.003932169,5942.8743270871,-1.0,78641.4916759106,24926.8748742423,0.9812186978,0.9803839733,433.0,749.0,638.0,37.3998368857,29.7686827266,9.46635E-4,0.0010465684,9.824846E-4,534.705741535,644.384136299,589.3724498435,0.0655147647,0.0925739598,0.0885756605,1.5782724368,1.3061302538,0.2665192469,9.576E-6,1.59232750426778E-5,1.06938897646049E-5,26.3165600197,0.0036921088,0.005098029,692.5613312684,-1.0,-1.0,-1.0,77945.5338828261,15754.0560997298,0.9770114943,0.9780564263,543.0,569.0
66.5808752997,75.6401021646,6.275546E-4,6.170622E-4,5.780298E-4,475.641161609,465.1559078598,0.0137722432,0.0152392048,0.0145057131,0.4986711956,0.5805805365,0.8608536383,1.03841808806807E-5,1.76529383204505E-5,1.3109643614209E-5,82.2593887318,0.0010803872,0.0010813626,0.0010724661,6766.6070345314,1.16934502167156E-6,-1.0,-1.0,-1.0,92955.1375421463,65.0249546119,1.0,1.0,334.0,399.0,394.0,27.6956142583,4.1086E-4,4.223913E-4,3.711563E-4,215.2851278078,198.7485741762,0.0069237833,0.0073396446,0.007073741,0.1038241489,0.768605813,0.4479993139,-9.49241569395898E-7,-1.70245443947341E-6,-1.32574490375029E-6,21.1304241811,3.708488E-4,3.579968E-4,3.363103E-4,446.4948260715,-1.0,74531.8179718376,15722.9700065301,1.0,1.0,449.0,611.0,692.0,51.157969259,53.7789191585,6.664951E-4,6.924673E-4,6.413008E-4,150.1328957103,172.4039918728,160.3291885976,0.0071311439,0.0076077242,0.0064307162,2.1244463315,1.2322471409,1.84111622,1.79144856756854E-5,2.00398056311091E-5,3.17905440705139E-5,25.7359910537,7.295027E-4,8.312746E-4,662.3412355147,-1.0,-1.0,-1.0,70871.1021063045,11641.3278035405,1.0,1.0,461.0,509.0
63.9202244209,89.8683846894,0.0034697541,0.0044093484,0.0034562737,329.4248203871,331.1403900798,0.1041319081,0.0844074843,0.1031215889,2.2019061884,1.2990272304,2.0700196356,2.1888257245219E-5,3.9786264178351E-5,3.6818E-5,64.6967227724,0.0125355417,0.0128721116,0.0125460018,4185.6659374836,1.656913E-4,-1.0,-1.0,-1.0,89179.4642306668,30632.425073643,0.5815899582,0.8347280335,312.0,313.0,587.0,59.3041796726,9.275153E-4,7.477503E-4,8.057928E-4,610.5622784438,540.7976106091,0.0831653745,0.0515410154,0.0801944571,0.7296391704,0.8852238755,1.2584744469,-1.49607918605009E-7,-6.81805444217825E-7,-2.96476318206901E-7,86.2481670323,0.0041053454,0.002504949,0.0039102202,7438.7463164257,-1.0,97630.6150461962,29675.3324844309,0.9611691023,0.9636743215,865.0,1087.0,1072.0,47.0015664066,47.7426252846,7.59772E-4,7.895821E-4,7.436656E-4,161.9008422826,187.5689843559,171.8414887731,0.0059006732,0.0350808388,0.0352369721,1.5772649471,1.736335122,3.4469437305,2.79721432960834E-6,1.58061837396907E-5,9.08E-6,25.2922402908,5.879917E-4,0.0012928011,639.6974189268,-1.0,-1.0,-1.0,75761.5720231678,14170.5666246464,1.0,0.9989539749,622.0,645.0
42.4331917463,51.2982213725,7.553145E-4,7.731121E-4,7.306032E-4,274.1511901893,280.9635692431,0.0732241223,0.0732002537,0.0732085516,1.2717055036,0.3422094984,1.1689930924,3.078E-6,7.84373096618608E-6,5.45345132511736E-6,41.8050923061,0.0034562785,0.0034546188,0.0034567351,1747.6657427183,1.19343911519381E-5,-1.0,-1.0,-1.0,79179.1712605895,4548.3539120018,0.9822732013,0.9833159541,289.0,362.0,398.0,117.0663589512,9.758544E-4,0.0010058541,9.68026E-4,1298.4622265948,1225.683455254,0.1110250398,0.1068279441,0.1089048389,0.3329746943,1.4126209759,1.0019071084,-9.5E-8,-5.17650360119325E-7,-2.4E-7,200.439559036,0.0051980691,0.0052755188,0.0055036754,40176.0168265295,-1.0,68093.2150854872,29485.5589643897,0.9716193656,0.9741235392,436.0,564.0,610.0,66.7112103998,69.9022374571,7.794842E-4,7.895161E-4,7.544553E-4,649.1591937676,662.0135670706,655.5832763277,0.0436123163,0.0427526162,0.0431824438,1.4566911218,1.4590582938,1.3190074118,1.21385821137747E-5,8.55170800878303E-6,1.03429357495526E-5,103.8515277974,0.0023947136,0.0023316956,10785.1398258585,-1.0,-1.0,-1.0,66339.9838308626,16602.6672112793,0.9801670146,0.9832985386,448.0,518.0
97.4118310108,88.9146456783,7.923653E-4,7.448098E-4,7.365952E-4,542.4340968214,505.1428219279,0.069271675,0.0764783137,0.0780100597,1.3152410672,1.0314364667,0.6587829247,6.16448326936284E-6,3.46520734834015E-6,4.80479973531219E-6,113.1354633886,0.0031650432,0.0032115822,0.0032863804,12799.6330761506,1.03142599275407E-5,-1.0,-1.0,-1.0,108364.694732341,3111.7898415737,0.9864016736,0.9780334728,251.0,312.0,264.0,53.9921301325,6.583117E-4,6.240096E-4,6.212886E-4,867.8490867196,1033.032819801,0.0874377489,0.0864853029,0.0869570845,1.1248795287,0.3645481874,1.794538516,-7.3E-7,-9.38618754610413E-7,-8.30294693076309E-7,67.6249939389,0.0041173026,0.0039580074,0.0040986284,4573.1398052333,-1.0,78068.7087230399,16548.9851442248,0.9787056367,0.9845511482,237.0,391.0,339.0,54.0569818546,43.6832800688,6.560711E-4,6.450288E-4,6.349661E-4,198.5379191018,200.177741426,195.6360272354,0.0070467429,0.0076775639,0.0072983814,2.0975891905,0.818725178,1.6413440337,1.13537876095647E-5,8.3235029063182E-6,9.58333736047884E-6,27.2091364261,6.533799E-4,6.642793E-4,740.3371050542,-1.0,-1.0,-1.0,74665.0908328777,10154.588346496,1.0,1.0,508.0,523.0
48.4941178165,48.1604954588,8.980397E-4,8.950253E-4,8.708248E-4,1038.7271885808,890.5376951981,0.0775595504,0.0610216577,0.0774748063,0.4971081136,1.943878802,2.3363695101,4.13029415867256E-6,5.02465855661624E-6,6.73966198795978E-6,53.0014080118,0.0042513761,0.0037310726,0.0042154015,2809.1492512375,1.39209026928833E-5,-1.0,-1.0,-1.0,78176.1179643438,10398.6956951931,0.9592050209,0.9592050209,253.0,297.0,367.0,42.1557204719,5.188344E-4,5.874868E-4,4.951707E-4,627.7625394072,620.4637888859,0.0794865571,0.0821143656,0.0807820903,0.5590558991,0.0530654193,0.4640255433,-7.40584056430532E-7,-5.89074796175061E-7,-1.33716843288454E-7,74.0072341963,0.0023812081,0.0027402336,0.0023972154,5477.0707133837,-1.0,69065.5606474564,16173.0473101566,0.9820683903,0.983736447,389.0,453.0,679.0,40.0992332607,40.6041779794,8.094168E-4,8.727207E-4,7.845541E-4,240.4137749813,233.7699618222,237.0378275591,0.0482441987,0.0708852213,0.0484756261,1.3167946428,1.2436671196,2.2022291876,2.25826498712397E-6,4.74075551807353E-6,1.41181108026015E-6,33.4556255114,0.0022955733,0.0031826087,1119.2788783577,-1.0,-1.0,-1.0,77846.7325826123,18815.3003586041,0.9780334728,0.9790794979,511.0,549.0
63.1766772191,67.260952107,7.607053E-4,7.48559E-4,7.349558E-4,855.7480529806,885.9614130996,0.0492985579,0.0485243753,0.0482431029,4.0613166228,19.5069939418,13.6228426884,2.67543168750723E-6,2.15475871387726E-6,3.90694149249356E-6,62.3996035871,0.0028035181,0.0026647337,0.0027704183,3893.7105278268,7.10080585909759E-6,-1.0,-1.0,-1.0,104034.601498474,18055.4882227699,0.9132706374,0.9153605016,273.0,326.0,335.0,100.7692206435,8.277944E-4,7.430733E-4,7.300368E-4,1109.5693868252,1069.507062856,0.1034839722,0.0756057764,0.1058571689,1.7877888105,5.2372593803,0.9038709106,-9.63010492757173E-6,-1.02394718527373E-5,-9.93361991713852E-6,183.1779430764,0.0041886227,0.0034726479,0.0040823704,33554.1588296914,-1.0,68408.7698867444,29610.6591145958,0.9749687109,0.9695452649,532.0,820.0,734.0,43.3593426467,46.9365976177,7.030773E-4,7.029642E-4,6.686829E-4,122.2717601113,154.7025016003,134.6273050925,0.0286075177,0.0269571982,0.0277513331,0.5117544447,1.4533521858,0.718544052,1.3854283232252E-5,1.2649E-5,5.21619095646136E-6,19.1924887387,0.0010071404,9.634585E-4,368.3516239863,-1.0,-1.0,-1.0,71824.9171805366,13591.6247157282,0.9937304075,0.9937304075,634.0,651.0
41.9028395879,47.3243750062,6.410098E-4,6.316389E-4,6.003708E-4,167.8964913785,171.8135081064,0.038060669,0.0379990727,0.0380190162,1.941548133,2.6752101435,6.5734346359,8.40858839111762E-6,5.25831281167743E-6,6.57241290546437E-6,25.4694248528,0.0017967122,0.001812311,0.0018007759,648.6916023329,3.28447123528804E-6,-1.0,-1.0,-1.0,71272.5629201299,2677.8144756598,0.9895506792,0.9905956113,303.0,388.0,377.0,61.2479753255,6.010443E-4,6.015947E-4,5.504783E-4,491.1997622443,603.0364350992,0.0720896286,0.076853132,0.0744525061,1.18973379,0.1139149642,0.6504727516,-6.09676134496634E-7,-6.45159691490507E-7,-6.2708779699091E-7,75.383866105,0.0031131572,0.0032299049,0.0031702062,5682.7272689353,-1.0,84139.4190878944,21191.4169396258,0.9566124322,0.9566124322,310.0,534.0,498.0,158.0467432821,156.5449241757,5.728234E-4,5.507541E-4,5.129501E-4,536.6504787722,604.2036621343,567.8584256153,0.0527420557,0.0530313537,0.0528830825,3.2890650644,1.2333221987,2.7819677082,8.04853973216946E-6,3.89255075883704E-6,4.61531783835325E-6,148.1890955377,0.001943519,0.0019435361,21960.00803629,-1.0,-1.0,-1.0,39532.5139642797,12735.2944518065,0.9979079498,0.9979079498,283.0,316.0
54.1081057557,55.5538571135,6.873853E-4,6.956974E-4,6.62145E-4,422.2063946112,417.7430866849,0.0495536757,0.0446307277,0.0447409476,0.7250208945,1.6225438232,3.8529972161,6.6616696261935E-6,5.7277967001399E-6,5.91653322003175E-6,67.8061422405,0.0025227419,0.0023339457,0.0023332806,4597.6729255395,5.44730266397213E-6,-1.0,-1.0,-1.0,94785.3949476911,8699.1530341276,0.9654811715,0.9633891213,262.0,288.0,341.0,17.7439568788,5.15792E-4,5.297295E-4,4.824406E-4,73.6869816982,245.2538872558,0.0723810855,0.0715251741,0.0719510576,0.2336773652,0.7697477211,0.2476615139,-3.39606706245386E-7,-4.1527415628948E-7,-1.06457163465547E-7,10.9146137171,0.0026881155,0.002553494,0.0026602942,119.1287925925,-1.0,80181.5884450789,19828.0814086909,0.9619883041,0.9632414369,347.0,470.0,585.0,34.579393566,37.1071588503,6.667754E-4,6.755221E-4,6.544994E-4,116.3305354236,115.8204098187,115.4507844878,0.0508324966,0.0507849628,0.0508083177,0.695444032,2.5181303376,1.3424140594,2.42634071001403E-5,1.80508344988452E-5,1.883119041551E-5,18.5801741961,0.001700885,0.0016973414,345.2228731569,-1.0,-1.0,-1.0,73989.4021730581,15061.0798791717,0.9864016736,0.9864016736,519.0,558.0
84.5516406986,83.3704581583,0.0012627365,0.0010038941,0.0011553285,720.8250576767,722.7476159247,0.0871186652,0.0876773298,0.0873975721,1.3080278348,1.399782413,2.5240365761,2.528209782416E-5,1.12620712924669E-5,1.1786E-5,108.3341444257,0.0052364741,0.0041566727,0.0052203165,11736.2868484567,1.72779275237377E-5,-1.0,-1.0,-1.0,109543.550147817,3012.4129367279,0.9822361546,0.9885057471,407.0,503.0,459.0,171.4751999627,0.0011215908,9.229041E-4,8.728086E-4,1089.5897750533,1093.3625863771,0.0743794402,0.0727177322,0.0735483479,0.307753197,1.1095973949,0.6116903192,-4.70913140553191E-7,-4.05624159826028E-7,-3.94E-7,242.9681966508,0.0049646074,0.0041022102,0.0039048367,59033.5445837456,-1.0,108332.379728538,64411.321600752,0.9574468085,0.9528577388,497.0,843.0,581.0,65.1179242073,66.021669242,0.0010271475,8.780351E-4,9.575083E-4,587.0726505095,634.5167302204,600.0992918855,0.0546511102,0.0508228043,0.0543874372,1.9370465702,0.333407426,3.2274783666,1.23721512614E-5,8.3382698774603E-6,9.83179001646288E-6,97.0890559577,0.0033404867,0.0024060367,9426.2847867512,-1.0,-1.0,-1.0,94696.6810873486,17806.4220056406,0.9916230366,0.9958115183,587.0,600.0
54.584592144,49.7571771559,5.850616E-4,6.69365E-4,6.031799E-4,233.1066609971,200.1339814705,0.0095139307,0.0610289659,0.0622015382,2.2049649506,1.3760739236,2.9741912221,2.90747591263559E-6,1.38459441477561E-6,1.551E-6,33.2237640119,8.008527E-4,0.002074933,0.0021168549,1103.8184951171,4.30534690569383E-6,-1.0,-1.0,-1.0,68764.5854435874,220.7277926524,1.0,0.9989561587,327.0,380.0,468.0,52.4102186586,5.549073E-4,5.418579E-4,5.030686E-4,169.1534265712,300.1194403273,0.1054929345,0.0653384923,0.1026085196,4.0372864073,1.0788095974,0.7319044019,-7.78662844351524E-7,-4.0791846001141E-7,-4.02478351415359E-7,18.1754659185,0.0028520281,0.0018376027,0.0027856487,330.3475613534,-1.0,73460.7720036711,15931.3302321976,0.9878964942,0.9924874791,542.0,741.0,786.0,63.9519618694,56.4079740384,6.790917E-4,6.71258E-4,6.381816E-4,139.0448174027,152.2941878241,135.6042701796,0.0072752023,0.0065497493,0.0069124057,1.4116354877,2.1881816786,2.5127346667,1.25867278282748E-5,6.57507546986779E-6,9.7831403975618E-6,26.4889354723,5.927264E-4,5.693951E-4,701.6637024563,-1.0,-1.0,-1.0,70880.2880143933,11585.8526698364,1.0,1.0,535.0,582.0
47.0578965897,47.5802657288,5.676013E-4,5.256317E-4,5.210787E-4,202.6294073354,250.6286435261,0.007074394,0.0076979803,0.0072604887,4.5999702876,0.4137027442,0.4481443778,7.53541489101283E-6,4.36223221843887E-6,1.03247487704809E-5,32.958788868,6.607558E-4,6.753268E-4,6.575E-4,1086.281763645,4.56066251565957E-7,-1.0,-1.0,-1.0,69392.2158544719,14.2607582757,1.0,1.0,346.0,415.0,340.0,34.311696858,4.493256E-4,4.491254E-4,4.051342E-4,348.7986601336,132.5758918483,0.0437926698,0.0473275947,0.0455600683,0.2912628309,2.1611138854,0.4912776564,-2.2420616889914E-7,-2.52494586921909E-7,-2.2627253641669E-7,15.1905629851,0.0014990151,0.0015523065,0.0014999433,230.7532038035,-1.0,75164.5152283915,13720.0091439446,0.9891576314,0.988323603,393.0,605.0,588.0,36.1491897443,41.9042143002,6.700074E-4,6.288838E-4,6.261705E-4,137.4094204792,98.2267177949,112.0923978655,0.0073610839,0.0048724597,0.0052368191,1.7951310515,0.8943478111,0.7973737916,4.32831475962307E-6,6.6132616409565E-6,5.40168993818637E-6,19.5435501221,4.550947E-4,3.55502E-4,381.9503513733,-1.0,-1.0,-1.0,70672.2250418606,11840.3273650806,1.0,1.0,652.0,624.0
60.819919197,66.926522818,6.22882E-4,7.37392E-4,6.195484E-4,397.8716019784,425.4327837451,0.0533535756,0.0826267025,0.0533618573,0.4267140385,1.6948932421,1.844160473,4.14957911468398E-6,5.42091966263171E-6,1.8216146272951E-6,78.0003897601,0.0023578209,0.0036810357,0.0025495567,6084.0608027226,1.355E-5,-1.0,-1.0,-1.0,92311.9777700922,2157.8683358824,0.990605428,0.990605428,196.0,214.0,265.0,58.3667459554,4.889844E-4,4.971613E-4,4.654637E-4,556.5449360935,577.8746583996,0.0565196927,0.0578235746,0.0570001886,0.1670107548,0.3058128343,0.3636401362,-9.60492599312617E-6,-9.21610385327248E-6,-9.40937939891495E-6,99.3345778443,0.0022530598,0.0022601578,0.0022533771,9867.3583555029,-1.0,62589.7632153998,12199.2353281398,0.9941593659,0.994576554,266.0,333.0,377.0,31.1746313534,33.6574089559,7.180547E-4,7.34085E-4,7.053455E-4,85.8946497221,103.7484612003,89.6048376863,0.0643926462,0.0647401599,0.0645608826,0.8654066856,1.173530192,0.1740115436,6.7607940422763E-6,5.29537810552188E-6,5.96981495466938E-6,17.2610553371,0.0022862699,0.0024078508,297.9440313505,-1.0,-1.0,-1.0,74002.8695815488,13103.6551850788,0.9926778243,0.9947698745,517.0,540.0
42.8245055255,46.2041738629,5.886047E-4,5.890159E-4,5.588959E-4,215.6335566258,191.2701672878,0.0074936307,0.0078742934,0.0072420356,2.9498364356,1.2146127968,6.1995008913,6.73805863667953E-6,5.97806171083874E-6,6.302E-6,37.756626245,7.478254E-4,7.151452E-4,7.269905E-4,1425.5628254045,5.11432705313387E-7,-1.0,-1.0,-1.0,80220.6817379684,11.2168040853,1.0,1.0,289.0,369.0,379.0,21.2649584558,4.471335E-4,4.391901E-4,4.134886E-4,138.3103852856,176.6325399378,0.0583128479,0.0572620837,0.0577873625,0.7443523057,0.6635332491,0.2629429711,-1.85E-7,-4.94690988918208E-7,-1.5554359007103E-7,16.5569497306,0.0017526688,0.0016696383,0.0017405932,274.1325843809,-1.0,74194.7711954899,11450.6318052293,0.9958263773,0.9970784641,353.0,529.0,535.0,37.1197690969,46.0504241242,6.649408E-4,6.653332E-4,6.410433E-4,153.5336304515,178.1646826964,165.7731146271,0.0052165943,0.0055701993,0.0053918007,1.2762759608,2.6564385857,1.2323745954,6.5401176339991E-6,4.05126337860106E-6,5.27772104790651E-6,21.3097553298,5.380801E-4,5.54959E-4,454.1056722164,-1.0,-1.0,-1.0,75637.4009568844,10857.6537658255,1.0,1.0,555.0,568.0
80.9539798657,81.2874645619,7.561314E-4,7.814268E-4,7.135473E-4,744.2051051847,734.2650761153,0.0166148074,0.0135150351,0.014789508,1.4835312178,1.6265322352,3.6777738134,4.75968407690645E-6,8.045E-6,6.39543670169666E-6,109.0645856238,0.0015149694,0.0014618284,0.0014753997,11895.0838372905,2.136942218298E-6,-1.0,-1.0,-1.0,72030.3471759882,264.9780258573,1.0,1.0,302.0,390.0,399.0,45.2535412953,7.777338E-4,8.414862E-4,7.568397E-4,622.9373335094,699.8427712746,0.0851050827,0.0908594895,0.0879796306,0.8268054009,0.5212241647,0.4178419383,-2.75063751628297E-6,-2.73240602440759E-6,-2.74129581246242E-6,81.8504724638,0.003470594,0.0039283734,0.0038683831,6699.499842547,-1.0,81034.1694089166,19024.7432567961,0.9749687109,0.9699624531,531.0,753.0,824.0,43.8601690641,48.4733131669,7.243728E-4,7.402812E-4,6.939554E-4,280.6423747736,317.2202509761,296.4598415646,0.0108222846,0.0096613227,0.0102305795,0.2334698753,2.909765349,1.6260491379,5.84548758346612E-6,3.39077830306967E-6,4.5335081597129E-6,38.5426746729,9.936832E-4,0.0010380887,1485.5377709416,-1.0,-1.0,-1.0,77175.8867656005,11085.6509067182,1.0,1.0,435.0,483.0
77.5784065067,46.031894586,8.059093E-4,8.191998E-4,8.089638E-4,724.8358229398,730.6174207417,0.0956819132,0.096227528,0.095927584,40.5444626405,0.4328949651,16.4674189655,1.66864329943464E-6,2.7720695005272E-6,2.13619280997159E-6,44.5483817403,0.0040762088,0.0045214905,0.0044499368,1984.5583156818,2.04438765749701E-5,-1.0,-1.0,-1.0,102685.765817348,24939.2058266781,0.8786610879,0.8776150628,160.0,214.0,173.0,59.7759130454,6.160919E-4,6.024699E-4,5.849681E-4,558.0427975718,620.2333107337,0.0901538621,0.0878094767,0.0873932374,7.81404942,0.5955776624,0.5540877738,-2.43301631051304E-7,-8.36688149018209E-7,-5.39923843983109E-7,53.0482040991,0.0034487238,0.0038807546,0.0039083711,2814.1119581448,-1.0,75275.0308718897,18199.5044636968,0.9711899791,0.9344467641,221.0,331.0,263.0,74.4127605417,54.0760415091,0.0010091762,0.0010216528,9.761565E-4,334.7012399541,336.9879765765,260.887031637,0.0733633586,0.0740158816,0.0736817498,10.2915773114,0.6098084292,0.1330689002,8.10477865231984E-6,1.37577983362208E-6,8.2484030409347E-6,37.9469340881,0.0043526105,0.0046390337,1439.969806683,-1.0,-1.0,-1.0,75662.0651944108,26178.1664797796,0.9529288703,0.9456066946,354.0,369.0
32.0332459318,32.4127085997,5.436457E-4,5.810921E-4,5.268988E-4,160.2151341839,180.8879948085,0.0083468341,0.0078005246,0.0080718865,0.0765032073,0.4773295661,0.5051060584,7.02315750897496E-6,5.24465936425401E-6,6.051E-6,24.3743223928,5.608128E-4,5.773442E-4,5.50506E-4,594.1075921098,3.33326364830803E-7,-1.0,-1.0,-1.0,69410.5504639446,30.9534841416,1.0,1.0,343.0,396.0,456.0,26.6429256371,4.265512E-4,4.416692E-4,3.773212E-4,280.8166542598,257.7403982088,0.0382855995,0.065841504,0.0390376851,0.1650259586,0.4881053443,0.0195563113,-7.26945915598374E-7,-5.07255793683174E-7,-6.11839119714306E-7,36.499516785,8.459537E-4,0.0013785625,8.504735E-4,1332.2147255387,-1.0,67338.9056416116,12251.0946400063,0.9979140592,0.9987484355,451.0,654.0,693.0,29.4623277922,27.0364180219,6.628556E-4,6.563872E-4,6.3466E-4,123.9741829417,94.4797511299,106.1961269942,0.0065229888,0.0055813195,0.0060466314,0.5544833202,1.0322153684,0.8973459201,2.73682140314074E-6,4.80956618268371E-6,3.44910593241628E-6,15.6344655617,4.824347E-4,4.2754E-4,244.4365133994,-1.0,-1.0,-1.0,71640.5411340783,11783.4864757778,1.0,1.0,624.0,628.0
36.9054834404,34.6617349454,4.869872E-4,4.985096E-4,4.713497E-4,175.0413768805,175.39358184,0.0070913826,0.0065761074,0.0068297794,0.5623479226,0.8849615751,1.405365395,3.57027190814463E-6,5.71688144021925E-6,5.2107560900035E-6,26.999868275,4.886953E-4,4.767762E-4,4.675489E-4,728.9928868655,2.27315591709237E-7,-1.0,-1.0,-1.0,64651.6982823368,61.4167039611,1.0,1.0,268.0,330.0,319.0,35.7601315905,3.91882E-4,4.018129E-4,3.657159E-4,232.4869044151,267.510437128,0.0509654178,0.050962605,0.0509639932,0.4606759664,0.8676748474,0.4338055724,-2.4820995930822E-7,-1.73429894420188E-7,-1.97640000160071E-7,33.9581406304,0.0014889864,0.0014877296,0.0014862077,1153.1553150772,-1.0,61970.5345817289,10626.8018683958,0.9991649269,0.9991649269,231.0,366.0,413.0,44.6884272925,45.2601510225,6.133159E-4,6.193767E-4,5.911463E-4,269.8319718285,279.2482898435,273.970250424,0.0060451201,0.0059670847,0.0059234473,0.7254453258,1.4372356624,1.055532791,9.61366958930805E-6,2.57643851266423E-6,5.31183987630215E-6,37.5463642972,4.683966E-4,4.697033E-4,1409.729471935,-1.0,-1.0,-1.0,62020.9336756464,9978.4398016339,1.0,1.0,557.0,587.0
71.995505697,92.4785749789,6.32197E-4,6.133944E-4,5.809566E-4,614.6616232061,584.1526472323,0.012927324,0.0127329075,0.0128294965,0.5933183702,4.6870605631,2.0011389094,6.56030511254742E-6,4.91317068333655E-6,5.72307564121912E-6,113.8007315935,0.0010204451,0.0010111917,0.0010040376,12950.6065112176,1.02250862365926E-6,-1.0,-1.0,-1.0,99654.2731458003,185.7483927639,1.0,1.0,364.0,437.0,407.0,103.3608490067,5.772737E-4,6.50071E-4,5.706107E-4,796.2936990551,777.0266111192,0.0661184145,0.0923968461,0.0824490022,0.3307790435,0.7770264686,0.4103145078,-1.34547344966795E-7,-5.04894380777283E-7,-3.18807549480154E-7,183.5680980943,0.0024777572,0.0035209487,0.0033601977,33697.2466379593,-1.0,71450.0426467375,15685.6573951009,0.994576554,0.9929078014,451.0,696.0,637.0,33.7888808925,57.4448559647,9.991084E-4,9.622021E-4,9.044874E-4,610.2748188718,328.597153395,315.4882713385,0.0831777347,0.0728707919,0.0716949973,0.6814908971,3.2093205222,0.4157522422,3.22736494054317E-6,1.87085588280584E-6,2.50416539619332E-6,43.8511047743,0.0043828773,0.0039732167,1922.9193899281,-1.0,-1.0,-1.0,78251.7524289493,18884.1784062751,0.9832810867,0.9801462905,673.0,663.0
