Horizontal_mean_delta_l,Horizontal_mean_delta_r,Horizontal_mean_delta_m,Horizontal_mean_geschwindigkeit_l,Horizontal_mean_geschwindigkeit_r,Horizontal_mean_geschwindigkeit_m,Horizontal_max_delta_l,Horizontal_max_delta_r,Horizontal_max_delta_m,Horizontal_max_geschwindigkeit_l,Horizontal_max_geschwindigkeit_r,Horizontal_max_geschwindigkeit_m,Horizontal_min_delta_l,Horizontal_min_delta_r,Horizontal_min_delta_m,Horizontal_min_geschwindigkeit_l,Horizontal_min_geschwindigkeit_r,Horizontal_min_geschwindigkeit_m,Horizontal_standardabweichung_delta_l,Horizontal_standardabweichung_delta_r,Horizontal_standardabweichung_delta_m,Horizontal_standardabweichung_geschwindigkeit_l,Horizontal_standardabweichung_geschwindigkeit_r,Horizontal_standardabweichung_geschwindigkeit_m,Horizontal_varianz_delta_l,Horizontal_varianz_delta_r,Horizontal_varianz_delta_m,Horizontal_varianz_geschwindigkeit_l,Horizontal_varianz_geschwindigkeit_r,Horizontal_varianz_geschwindigkeit_m,Horizontal_tendenz_l,Horizontal_tendenz_r,Horizontal_tendenz_m,Horizontal_Kovarianz_blick_x,Horizontal_Kovarianz_blick_y,Horizontal_links_verhaeltnis_x,Horizontal_links_verhaeltnis_y,Horizontal_rechts_verhaeltnis_x,Horizontal_rechts_verhaeltnis_y,Liegende_8_langsam_mean_delta_l,Liegende_8_langsam_mean_delta_r,Liegende_8_langsam_mean_delta_m,Liegende_8_langsam_mean_geschwindigkeit_l,Liegende_8_langsam_mean_geschwindigkeit_r,Liegende_8_langsam_mean_geschwindigkeit_m,Liegende_8_langsam_max_delta_l,Liegende_8_langsam_max_delta_r,Liegende_8_langsam_max_delta_m,Liegende_8_langsam_max_geschwindigkeit_l,Liegende_8_langsam_max_geschwindigkeit_r,Liegende_8_langsam_max_geschwindigkeit_m,Liegende_8_langsam_min_delta_l,Liegende_8_langsam_min_delta_r,Liegende_8_langsam_min_delta_m,Liegende_8_langsam_min_geschwindigkeit_l,Liegende_8_langsam_min_geschwindigkeit_r,Liegende_8_langsam_min_geschwindigkeit_m,Liegende_8_langsam_standardabweichung_delta_l,Liegende_8_langsam_standardabweichung_delta_r,Liegende_8_langsam_standardabweichung_delta_m,Liegende_8_langsam_standardabweichung_geschwindigkeit_l,Liegende_8_langsam_standardabweichung_geschwindigkeit_r,Liegende_8_langsam_standardabweichung_geschwindigkeit_m,Liegende_8_langsam_varianz_delta_l,Liegende_8_langsam_varianz_delta_r,Liegende_8_langsam_varianz_delta_m,Liegende_8_langsam_varianz_geschwindigkeit_l,Liegende_8_langsam_varianz_geschwindigkeit_r,Liegende_8_langsam_varianz_geschwindigkeit_m,Liegende_8_langsam_tendenz_l,Liegende_8_langsam_tendenz_r,Liegende_8_langsam_tendenz_m,Liegende_8_langsam_Kovarianz_blick_x,Liegende_8_langsam_Kovarianz_blick_y,Liegende_8_langsam_links_verhaeltnis_x,Liegende_8_langsam_links_verhaeltnis_y,Liegende_8_langsam_rechts_verhaeltnis_x,Liegende_8_langsam_rechts_verhaeltnis_y,Liegende_8_schnell_mean_delta_l,Liegende_8_schnell_mean_delta_r,Liegende_8_schnell_mean_delta_m,Liegende_8_schnell_mean_geschwindigkeit_l,Liegende_8_schnell_mean_geschwindigkeit_r,Liegende_8_schnell_mean_geschwindigkeit_m,Liegende_8_schnell_max_delta_l,Liegende_8_schnell_max_delta_r,Liegende_8_schnell_max_delta_m,Liegende_8_schnell_max_geschwindigkeit_l,Liegende_8_schnell_max_geschwindigkeit_r,Liegende_8_schnell_max_geschwindigkeit_m,Liegende_8_schnell_min_delta_l,Liegende_8_schnell_min_delta_r,Liegende_8_schnell_min_delta_m,Liegende_8_schnell_min_geschwindigkeit_l,Liegende_8_schnell_min_geschwindigkeit_r,Liegende_8_schnell_min_geschwindigkeit_m,Liegende_8_schnell_standardabweichung_delta_l,Liegende_8_schnell_standardabweichung_delta_r,Liegende_8_schnell_standardabweichung_delta_m,Liegende_8_schnell_standardabweichung_geschwindigkeit_l,Liegende_8_schnell_standardabweichung_geschwindigkeit_r,Liegende_8_schnell_standardabweichung_geschwindigkeit_m,Liegende_8_schnell_varianz_delta_l,Liegende_8_schnell_varianz_delta_r,Liegende_8_schnell_varianz_delta_m,Liegende_8_schnell_varianz_geschwindigkeit_l,Liegende_8_schnell_varianz_geschwindigkeit_r,Liegende_8_schnell_varianz_geschwindigkeit_m,Liegende_8_schnell_tendenz_l,Liegende_8_schnell_tendenz_r,Liegende_8_schnell_tendenz_m,Liegende_8_schnell_Kovarianz_blick_x,Liegende_8_schnell_Kovarianz_blick_y,Liegende_8_schnell_links_verhaeltnis_x,Liegende_8_schnell_links_verhaeltnis_y,Liegende_8_schnell_rechts_verhaeltnis_x,Liegende_8_schnell_rechts_verhaeltnis_y,sacc_horizontal_l,sacc_horizontal_m,sacc_horizontal_r,sacc_langsam_l,sacc_langsam_m,sacc_langsam_r,sacc_rate_horizontal_l,sacc_rate_horizontal_m,sacc_rate_horizontal_r,sacc_rate_langsam_l,sacc_rate_langsam_m,sacc_rate_langsam_r,sacc_rate_schnell_l,sacc_rate_schnell_m,sacc_rate_schnell_r,sacc_schnell_l,sacc_schnell_m,sacc_schnell_r
37.47733793,42.5230305988,38.7690334044,0.0006630987,0.0006545516,0.0006339671,217.8778399978,193.4761518585,205.5857445224,0.0766103091,0.073809009,0.0752048173,0.883238079,4.0564588812,6.7785458749,4.36177735852778E-06,4.06681100649899E-06,0.000001707,32.2510429497,28.0039397977,29.4287623424,0.0028711878,0.0027984821,0.0028343725,1040.1297713438,784.2206441907,866.052053006,8.24371961475567E-06,7.83150206439028E-06,8.03366751091067E-06,-1,-1,-1,74002.6887473192,1834.9203894768,0.9926238145,0.9926238145,0.9926238145,0.9926238145,22.6293147711,27.409484666,21.0076793441,0.0006721137,0.000645302,0.0006264891,380.8953153249,174.2898133789,173.7555902416,0.0705031712,0.0682340132,0.0693615704,0.555069703,0.922602757,0.4171652799,-2.92399591953976E-07,-2.27428071260753E-07,-2.49478816477484E-07,16.2766302232,16.6550136463,15.0384147952,0.0039407975,0.003810797,0.0038688108,264.9286914235,277.389479558,226.1539195525,1.55298851222621E-05,1.45221735070669E-05,1.49676970750396E-05,-1,-1,-1,77143.5386597529,15919.0028467774,0.9832425639,0.9832425639,0.9819857562,0.9819857562,31.6334063623,36.8009514226,32.0322051267,0.0008325837,0.0007722754,0.0008038281,124.996398197,136.530723273,129.7694997936,0.0517231959,0.0512574232,0.0514889085,2.7887323161,1.4359608869,0.6204749966,5.5892429392257E-06,9.75441650674881E-06,7.37054481340864E-06,15.3948697115,18.0304805214,15.7059172929,0.0027670503,0.002447286,0.0027270498,237.0020134337,325.0982278331,246.6758380125,7.6565671214475E-06,5.98920881109573E-06,7.4368004275515E-06,-1,-1,-1,74446.9294144653,12925.3092156138,0.9957850369,0.9957850369,0.9968387777,0.9968387777,234,167,260,615,326,391,0.0585585586,0.0417917918,0.0650650651,0.1231231231,0.0652652653,0.0782782783,0.1406406406,0.0823323323,0.1003503504,562,329,401
70.4577142473,71.6375960769,70.5372780559,0.000777065,0.0008444925,0.0007682533,440.3832870457,445.440623748,439.3956151793,0.0609664034,0.0662571882,0.0619294433,0.2676985975,0.7562223111,0.2273742239,7.39753919568951E-06,0.000007756,7.47390986708995E-06,92.9690680138,95.5029272183,93.9215346185,0.0032610563,0.0036089212,0.003284859,8643.2476073505,9120.8091072695,8821.2546650878,1.06344881484645E-05,1.30243125594317E-05,1.07902989047228E-05,-1,-1,-1,84046.687178023,5346.4913042523,0.9831401475,0.9831401475,0.9831401475,0.9831401475,41.498325333,42.0033845732,40.5948715082,0.0009141014,0.0008425545,0.000801719,1213.6617191188,1242.1014790014,1227.6397170443,0.1016672161,0.1017375025,0.1016855455,0.3101061575,0.2336948313,0.6945153493,-0.00000012,-1.19307398331014E-07,-8.7302898235865E-08,107.6198224571,108.7051240319,107.9914951221,0.0053155795,0.004704938,0.0046814284,11582.0261856879,11816.8039907995,11662.1630186981,2.82553852378334E-05,2.21364412177067E-05,2.19157715976609E-05,-1,-1,-1,78868.9952084372,21839.5557025301,0.9735849057,0.9735849057,0.9677148847,0.9677148847,39.031226361,37.9050318632,37.5665374458,0.0009708923,0.0009125049,0.0008981101,284.0418702307,162.5513118187,213.6085403084,0.0635646684,0.0547000261,0.0544595709,2.2952009873,0.7519319079,2.2254159295,0.000006551,1.04878804344885E-05,1.03419096522882E-05,23.1724623162,20.8277291176,20.730099978,0.0038133446,0.0035645008,0.0035552662,536.9630097977,433.7943001952,429.7370450987,1.45415972003239E-05,1.27056659116441E-05,1.26399178267704E-05,-1,-1,-1,73206.3745664851,12798.6563428796,0.9915789474,0.9915789474,0.9831578947,0.9831578947,256,251,272,487,431,445,0.0640640641,0.0628128128,0.0680680681,0.0974974975,0.0862862863,0.0890890891,0.0935935936,0.0710710711,0.0893393393,374,284,357
49.5153661802,47.8822921314,45.6319441022,0.0006793589,0.0007454065,0.0006395395,422.9295237339,405.8314173625,414.231677254,0.0495844289,0.057037759,0.0491714852,3.2105511241,0.5484029375,0.9702229787,3.74456160053806E-06,1.67432293122535E-06,1.87838328431046E-06,59.0430061218,59.5054048149,59.684657221,0.0023332235,0.0030360151,0.0023069696,3486.0765718938,3540.893202183,3562.2583075852,5.44393203703504E-06,9.21738790521859E-06,5.32210881316681E-06,-1,-1,-1,83548.8723025067,2953.4576377907,0.9831223629,0.9831223629,0.9883966245,0.9883966245,36.4979406362,24.9196221177,26.1369644137,0.0007039786,0.0006546077,0.0006092484,456.9953415983,455.2698889735,455.5155923854,0.0719842563,0.0844521086,0.0850781369,0.2476651459,0.6319861854,0.041909549,-4.09312337976518E-07,-5.72803691407059E-07,-4.69487640640069E-07,49.0890485234,45.7998724469,45.7638255157,0.0039342248,0.0036536078,0.0037451701,2409.7346849295,2097.6283161567,2094.3277258279,1.54781248935706E-05,1.33488500813124E-05,1.40262987959622E-05,-1,-1,-1,77208.3941596756,20835.3068064183,0.9719195306,0.9719195306,0.9752724225,0.9752724225,34.1969680914,26.9118789937,26.6363407623,0.0011014987,0.0009372223,0.0009173841,454.913096746,250.6933424948,320.1195715788,0.0906393527,0.0729861395,0.081712679,1.1551762792,0.6399613886,1.1085016842,8.74741468151548E-06,0.000004202,6.40763747610674E-06,30.0731603778,18.9387745585,18.6436052502,0.005022105,0.0037580462,0.0039343805,904.3949751079,358.6771817787,347.584016726,2.52215389546863E-05,1.41229110125505E-05,1.54793497722706E-05,-1,-1,-1,76927.8781874295,18337.8029850138,0.9767687434,0.9767687434,0.9778247096,0.9778247096,169,129,177,354,263,345,0.0422922923,0.0322822823,0.0442942943,0.0708708709,0.0526526527,0.0690690691,0.0988488488,0.0585585586,0.0863363363,395,234,345
45.1300414751,44.8831087883,41.5214520467,0.000766297,0.0006831907,0.0006456663,775.1239432103,579.9674790205,544.2854618842,0.0551117329,0.0578721082,0.0560458389,0.3596730438,2.027467197,1.3321278663,6.92366015310488E-06,7.92354579924785E-06,6.5478673087403E-06,61.3125962811,47.3844588215,45.4356029481,0.0026148915,0.0021052683,0.0020335202,3759.2344627299,2245.2869378087,2064.3940152599,6.83765733191515E-06,4.43215482031444E-06,4.13520445911269E-06,-1,-1,-1,76773.2028204079,2159.8213357707,0.9894625922,0.9894625922,0.9863013699,0.9863013699,65.1246966464,70.8005097304,66.2264965858,0.0011188243,0.0011696809,0.0011708659,994.0850802052,1113.3611135584,1053.6405066616,0.0861763192,0.0892036038,0.0886756609,0.0498972628,0.5509565907,1.4591078612,1.25321088142016E-05,-5.17625007024514E-07,3.32329616078411E-06,130.5088410659,140.4626099467,137.4198414549,0.0046756046,0.0053769055,0.0056053944,17032.5575963641,19729.7447930494,18884.2128254969,2.18612785315158E-05,2.89111130495056E-05,3.14204462174481E-05,-1,-1,-1,80829.9557075026,22809.4787372804,0.9593291405,0.9593291405,0.8666666667,0.8666666667,41.6475897446,42.6630862111,39.9839525315,0.000831305,0.0007837302,0.0007587136,184.3277441709,174.1554165599,177.7577588851,0.0282752158,0.0275491014,0.0283736857,0.8283624401,1.0157881774,0.5627517398,8.35536819149832E-06,6.36823746643165E-06,7.36158137871133E-06,28.2331965521,27.9529265443,27.7737755555,0.0012157522,0.0011695665,0.0011777972,797.1133875478,781.3661023929,771.3826086086,1.4780533838927E-06,1.36788590123801E-06,1.38720617618348E-06,-1,-1,-1,103756.378168363,27856.7588296811,0.9441517387,0.9441517387,0.9336143309,0.9336143309,644,320,486,1784,1290,1462,0.1611611612,0.0800800801,0.1216216216,0.3571571572,0.2582582583,0.2926926927,0.2502502503,0.1631631632,0.1854354354,1000,652,741
161.6777982598,158.6097200889,157.9676605528,0.0010835928,0.0010642985,0.0010229491,1075.3578553437,1087.1769550104,1081.1964915371,0.1025307427,0.0656124452,0.1017378181,2.8049538551,1.7954575785,0.4283378199,6.28973335655573E-06,7.68920478928263E-06,0.000003896,233.2577513266,234.2426896833,233.723557399,0.0048686446,0.0041832835,0.0049065828,54409.178553953,54869.6376700762,54626.7012832315,2.37036997995577E-05,1.74998608034045E-05,2.40745550509122E-05,-1,-1,-1,110144.14573523,27965.0721110789,0.9863157895,0.9863157895,0.9873684211,0.9873684211,172.769697971,207.6007610727,167.674334028,0.0010941548,0.002322279,0.0009770733,1038.5967610318,966.8902526778,1001.8764732129,0.1080883703,0.127216874,0.1065746287,0.9908079506,1.5018907964,0.282960356,-6.3164175376358E-07,-1.14707925065832E-07,-3.6856000713504E-07,209.0852753097,242.8484243597,208.5650460809,0.0067482007,0.0116611588,0.0061181828,43716.6523513296,58975.3572139828,43499.3784467185,4.55382122228494E-05,0.0001359826,3.7432161346798E-05,-1,-1,-1,150338.836733949,54758.65745367,0.6526845638,0.6526845638,0.7072147651,0.7072147651,78.160298291,76.0186363164,76.2867482076,0.0006988287,0.0007705374,0.0006863511,457.1429061808,471.0929875797,464.0483050906,0.011311842,0.0360609778,0.0360603525,1.684242381,2.2955822618,0.1706851637,2.21376744550011E-05,0.000009317,8.01670117717725E-06,61.0917511395,61.1237641046,60.9324204634,0.0009998609,0.0015042037,0.0014983118,3732.2020572953,3736.1145383113,3712.7598635253,9.99721795430534E-07,2.262628747632E-06,2.24493827073841E-06,-1,-1,-1,62009.9068117475,11612.2374093063,1,1,0.9989440338,0.9989440338,348,320,459,360,453,647,0.0870870871,0.0800800801,0.1148648649,0.0720720721,0.0906906907,0.1295295295,0.0818318318,0.0555555556,0.0955955956,327,222,382
33.5670028669,39.0784971375,31.6490493859,0.0007405598,0.0007366019,0.0006855202,201.1189010253,155.1862930887,156.7804052345,0.0658927775,0.0663501404,0.0661085966,1.2580199278,0.7202550433,0.5752639122,0.000009158,7.91416803886935E-06,6.94756993326784E-06,26.2814297171,25.2131364716,25.0647326767,0.0026032913,0.0025296288,0.0025570799,690.7135479744,635.7022507332,628.240824152,6.77712549664212E-06,0.000006399,6.53865779047482E-06,-1,-1,-1,72311.9912418129,2730.715366164,0.9894625922,0.9894625922,0.9894625922,0.9894625922,29.3828669891,29.8047129402,25.4020059296,0.0010160121,0.0010466857,0.0008999591,649.0017658558,422.220296475,264.3054990138,0.0823536146,0.0989269173,0.0831762735,0.5211814689,0.2768948416,0.0784162316,-0.000000525,-1.17880712212255E-06,-8.48077805647638E-07,29.3804678381,25.5205744425,21.2851899515,0.0047518917,0.005289333,0.0047031059,863.2118903874,651.2997198757,453.0593112732,2.25804745685864E-05,0.000027977,2.21192053545096E-05,-1,-1,-1,88719.2960969284,23499.2043761825,0.9530791789,0.9530791789,0.956849602,0.956849602,44.7581202232,44.3780507414,41.447573717,0.0007662159,0.0007511424,0.0007162971,238.594161912,261.1117134897,245.2000724021,0.0392321897,0.0387102737,0.0389526933,1.3083476482,1.6326707368,0.294522701,1.31024634014831E-05,4.82418114376338E-06,8.40743135589323E-06,42.613476387,47.5517749374,45.3455483223,0.0015230628,0.0015388602,0.0015196352,1815.9083697823,2261.171299698,2056.2187526503,2.31972042893598E-06,2.36809081179376E-06,2.30929114157786E-06,-1,-1,-1,79112.6940351922,12679.2866814082,0.9947312961,0.9947312961,0.9947312961,0.9947312961,359,255,377,988,747,1028,0.0898398398,0.0638138138,0.0943443443,0.1977977978,0.1495495495,0.2058058058,0.1574074074,0.0995995996,0.1556556557,629,398,622
37.626581641,36.076110851,34.5670923401,0.0010569935,0.0010243968,0.000951684,550.6229253862,339.4641435729,187.9065255101,0.0902903155,0.1157592087,0.1030204529,0.74010011,0.6153541427,0.7155119508,6.94521636176571E-06,7.61294106067166E-06,6.88258082835648E-06,34.9538575114,31.6178782715,27.4384264172,0.0053347779,0.0057399494,0.0054456937,1221.7721549285,999.6902263935,752.8672442495,2.8459854777072E-05,0.000032947,2.96555800992248E-05,-1,-1,-1,77831.7454618237,11737.2734815844,0.9536354057,0.9536354057,0.9336143309,0.9336143309,19.7886692902,21.5684041635,18.0486658544,0.0004467604,0.0004377814,0.0003996936,583.8081714757,333.1506668248,157.9250521748,0.0508434894,0.0669920372,0.067907643,1.0332735849,0.8280622585,0.5541946688,-1.59941382277461E-05,-1.35209532140109E-06,-1.58281579864864E-05,16.8299438844,14.7880184638,12.2637075516,0.001596937,0.0018031476,0.001769319,283.2470111529,218.6854900844,150.3985229107,2.55020785006248E-06,3.25134110024739E-06,3.1304897111547E-06,-1,-1,-1,73040.0211260117,12092.2971674653,0.9924528302,0.9924528302,0.9916142558,0.9916142558,29.2013417328,29.952738405,27.6579577579,0.0007133543,0.0006923309,0.0006659918,125.7086419335,305.0592261007,110.635730656,0.0419200491,0.0399896861,0.0409546129,1.0077648253,0.3001154145,0.2234549788,4.78014498416441E-06,1.07827521133144E-05,9.50973074044956E-06,17.1479622563,22.4656720118,17.8039747978,0.0014309755,0.0013818766,0.0013694031,294.0526095451,504.7064189439,316.9815186003,2.04769092467164E-06,1.90958302443385E-06,1.87526497682291E-06,-1,-1,-1,72882.6647831479,10500.2605738053,0.996835443,0.996835443,0.9989451477,0.9989451477,324,256,294,400,196,335,0.0810810811,0.0640640641,0.0735735736,0.0800800801,0.0392392392,0.0670670671,0.1251251251,0.0660660661,0.0883383383,500,264,353
46.6150435591,46.316660028,46.0251147194,0.0005353438,0.0005816053,0.0005205451,236.2163894249,237.3243343647,236.7670623218,0.0073791552,0.008416617,0.0077346072,3.6374795339,7.3194670044,5.960155996,9.77214898761771E-06,3.70949531668754E-06,5.28006685095958E-06,32.8768161897,31.0606642544,31.6834577524,0.000647165,0.0007030825,0.0006599129,1080.8850427718,964.7648639249,1003.8414951482,4.18822530120378E-07,4.94324983449243E-07,4.35485100815356E-07,-1,-1,-1,72513.1512403193,59.8192909297,1,1,1,1,27.8495937409,29.2237882234,26.491457916,0.0003696971,0.0004103546,0.0003490775,134.1426805071,128.7694586298,131.2319704527,0.005065285,0.0054761258,0.0048196034,0.4754250126,0.2371141507,0.7845917541,-4.28326299570265E-07,-3.29481516024938E-07,-3.3041826972924E-07,16.3924578567,17.8305691116,16.6248895232,0.0002973282,0.000323331,0.0002878637,268.7126745831,317.9291948446,276.38695166,8.8404059030533E-08,1.04542925011935E-07,8.28655120914057E-08,-1,-1,-1,70083.9029960028,10984.0229628883,1,1,1,1,44.1149281552,42.8373221152,42.4697769277,0.0006376123,0.0006551161,0.0006190757,149.1999208781,152.8988064569,150.9206156784,0.0076666296,0.0079708535,0.0078165141,2.861237794,1.446963287,2.8420775059,1.3364227338066E-05,1.21013121673998E-05,1.27317113752624E-05,25.1360487441,27.6542491348,25.9599066052,0.0005833792,0.0005999925,0.0005737958,631.8209464646,764.7574952105,673.916750951,3.40331292278164E-07,0.00000036,3.29241602286463E-07,-1,-1,-1,70800.3478580424,10194.4681014369,1,1,1,1,216,181,435,312,186,561,0.0540540541,0.0452952953,0.1088588589,0.0624624625,0.0372372372,0.1123123123,0.1033533534,0.0733233233,0.1366366366,413,293,546
101.7139593186,104.5966529852,102.2799622665,0.0008763385,0.0008233898,0.0008661292,383.4795637516,392.8903268956,385.2896124808,0.0711438129,0.0630622873,0.0713015491,8.2166629951,16.1918911456,17.1730815972,1.21415947654929E-05,1.43461111058908E-06,0.000005204,98.6514906266,93.76114788,96.4490471268,0.0033680616,0.0027366172,0.0035540762,9732.1166028573,8791.1528517673,9302.4186916688,1.13438388734565E-05,7.48907371771278E-06,1.26314577519352E-05,-1,-1,-1,133625.073345615,838.7984624048,0.9957805907,0.9957805907,0.9957805907,0.9957805907,37.5127380634,42.0340331608,36.0371625373,0.0006125813,0.0005677209,0.0005304115,485.3890345778,469.1269419937,471.8445240452,0.0731256592,0.0730979446,0.07308468,0.5573951864,1.2494644275,0.0574334914,-3.11385124405871E-07,-3.96772669056997E-07,-3.52905997063761E-07,60.0552942422,56.9163521517,58.7464861036,0.0022098921,0.0020560743,0.0021991656,3606.6383665211,3239.4711422534,3451.1496295222,4.88362308716524E-06,4.22744171432634E-06,4.83632948852883E-06,-1,-1,-1,82766.0618301691,20392.392077524,0.9895266024,0.9895266024,0.991202346,0.991202346,41.2941102808,38.0349018432,38.8932688844,0.000703423,0.0006945489,0.0006768943,176.5224835307,159.4732529455,167.9771441776,0.0098953417,0.0088759818,0.0093844721,1.3830871829,0.6876388366,1.6109927862,8.66554239263194E-06,1.44512936790847E-05,1.15572142592664E-05,23.7954854473,23.1432317087,23.0742508542,0.0006656665,0.0005937602,0.0006067493,566.2251276745,535.6091739242,532.4210524826,4.43111893143746E-07,3.52551210845973E-07,3.6814477229877E-07,-1,-1,-1,74273.3659378656,13498.6639170102,1,1,1,1,492,342,383,949,490,729,0.1231231231,0.0855855856,0.0958458458,0.18998999,0.0980980981,0.1459459459,0.1111111111,0.0700700701,0.1006006006,444,280,402
52.0965205177,52.39872357,51.570201099,0.001085544,0.0011323558,0.0010772101,1011.0729321709,1123.1542760044,1067.1129204899,0.0843784576,0.0857730381,0.0850662373,1.4700161121,1.6603750922,0.2767869703,1.47326800368997E-05,7.24340274559655E-06,3.55501525217673E-05,84.4769892545,92.5057698534,88.4640493792,0.0049437241,0.0051437565,0.0050421176,7136.3617135023,8557.3174561706,7825.8880325625,2.44404080069467E-05,2.64582310718113E-05,2.54229498642761E-05,-1,-1,-1,103522.954256431,25920.1278013087,0.8969505783,0.8969505783,0.8969505783,0.8969505783,47.1278599921,49.519398223,41.6628297536,0.0007249351,0.000597949,0.0006148982,834.8950119216,830.5931686989,826.7332296888,0.0795225327,0.0795542854,0.0795383938,0.5356897017,0.6031949201,0.6262769903,1.10248220735971E-05,9.18851641528582E-06,0.000008955,111.3557128585,123.5012849279,109.0424269995,0.0045882474,0.0033807774,0.0039720676,12400.0947862308,15252.5673788349,11890.250885939,0.000021052,1.14296559418591E-05,1.57773211130871E-05,-1,-1,-1,81400.8659909263,22198.4758639429,0.9618448637,0.9618448637,0.9681341719,0.9681341719,47.0602152755,46.6904443344,45.8948613267,0.0007147777,0.0007471927,0.0007023741,161.6622908865,165.2748914152,163.3930784698,0.0550192156,0.0556835099,0.0553506057,0.4884173398,0.4251781013,0.4306448542,4.01768142702847E-06,8.66727171853207E-06,6.28968218968698E-06,32.6925477205,30.6518882796,31.6126960336,0.0023931849,0.0023958787,0.0023915394,1068.8026764569,939.5382551032,999.3625505112,5.72733382283508E-06,5.74023490192272E-06,5.71946089432362E-06,-1,-1,-1,73496.7164161273,14223.2387727715,0.9820675105,0.9820675105,0.9831223629,0.9831223629,251,232,283,329,299,330,0.0628128128,0.0580580581,0.0708208208,0.0658658659,0.0598598599,0.0660660661,0.0660660661,0.0600600601,0.0918418418,264,240,367
37.7349849608,36.1680234041,31.1506217842,0.0006716775,0.0006537298,0.0005930936,621.2736775461,596.0094212597,389.8199936867,0.0459466806,0.0333814624,0.0328815015,0.1177628861,2.2069909579,0.3959818756,2.85010740859012E-06,3.64855850494765E-06,2.92772811329561E-06,62.0967755325,39.2262622121,35.7885574552,0.0021105737,0.0015827683,0.001486417,3856.0095315308,1538.699647131,1280.8208447221,4.45452115088682E-06,2.50515538215194E-06,2.20943554918007E-06,-1,-1,-1,77648.0083333142,1035.7001235224,0.9905263158,0.9905263158,0.9831578947,0.9831578947,45.4830540595,50.8956019928,45.0460541423,0.0004239334,0.0004460721,0.0004100254,637.1664327521,598.2742693965,612.1948796623,0.0603935984,0.0604077061,0.0603985966,0.1713666838,0.4305584262,0.3223668618,-1.68780397481803E-07,-2.06361542118127E-07,-1.8756857495334E-07,93.3383148286,94.8184614482,94.7230263596,0.0015133238,0.0015187335,0.0015116209,8712.0410150355,8990.5406313966,8972.4517227258,2.29014901032069E-06,2.30655135110714E-06,0.000002285,-1,-1,-1,64647.6514926694,13131.6530139775,0.9995808885,0.9995808885,0.9995808885,0.9995808885,35.2859748676,42.1290415596,36.850643838,0.0006944576,0.0006968063,0.0006801918,133.7962670975,137.3280231445,134.5323150188,0.0694401089,0.0712836866,0.0703605051,1.6721850801,0.3800580038,1.1707914251,3.09989412975635E-06,5.75233684975213E-06,4.42320950025541E-06,23.4308702717,25.7531901375,24.3276130137,0.0022891912,0.0023472526,0.0023147433,549.0056816888,663.2268022603,591.8327549439,5.24039654065602E-06,5.50959453449583E-06,0.000005358,-1,-1,-1,72849.2009424306,10517.8131788201,0.9989473684,0.9989473684,0.9989473684,0.9989473684,182,149,194,181,162,199,0.0455455455,0.0372872873,0.0485485485,0.0362362362,0.0324324324,0.0398398398,0.0613113113,0.0402902903,0.0635635636,245,161,254
43.9756541617,44.8720795892,41.0684816819,0.0008929124,0.0010510312,0.0008696037,637.1737550423,706.9209577768,650.0460412527,0.0725989388,0.0825365593,0.0727639452,2.0207751481,0.97522019,1.3352725805,1.31885097089428E-05,1.02698554031592E-05,1.12970735820733E-05,60.9938242605,72.0472712043,63.248896765,0.0044645787,0.0053863955,0.0044172602,3720.2465979223,5190.8092879867,4000.4229419874,1.99324632083438E-05,2.90132563664609E-05,1.95121873039285E-05,-1,-1,-1,78057.0858445641,4686.2611101673,0.9651898734,0.9651898734,0.9778481013,0.9778481013,73.659268217,68.7673383275,66.321234165,0.0017364178,0.000874525,0.0016644826,1193.4723577882,1198.5607626214,1182.9101406902,0.0907467446,0.0848261952,0.0915489606,1.0508393419,0.7227369338,0.6226206966,-6.4621551790114E-07,-4.93492796149805E-07,-5.33316111979718E-07,118.8240942144,125.6218149152,118.2620247433,0.0073972031,0.0038677227,0.0076029957,14119.1653658765,15780.8403825874,13985.9064963852,5.4718613353688E-05,1.49592789459235E-05,5.78055436053238E-05,-1,-1,-1,76075.7859906323,20629.8400786628,0.9304566401,0.9304566401,0.9534981148,0.9534981148,52.0889067188,51.7358261501,45.6210220616,0.0012124849,0.0008477114,0.0011510421,322.7529128266,309.0304648981,313.1545014928,0.0700753772,0.053811554,0.0699447079,0.7059141091,1.4216262183,2.5390965993,1.59021917891333E-05,7.52453148232109E-06,1.10988746750719E-05,45.1346050616,49.0061325996,45.4047736795,0.0049160291,0.0029130092,0.0050309737,2037.1325740647,2401.6010323739,2061.5934728857,2.41673423883279E-05,8.4856228885527E-06,2.53106961897325E-05,-1,-1,-1,72249.4033200714,17150.1914113773,0.9588607595,0.9588607595,0.9725738397,0.9725738397,295,287,371,2840,1810,2572,0.0738238238,0.0718218218,0.0928428428,0.5685685686,0.3623623624,0.5149149149,0.262012012,0.1816816817,0.2352352352,1047,726,940
